id,audio_filepath,duration,class,audio_file_name
id_cwi717ly5x,id_cwi717ly5x.wav,1.574,left,
id_ncc6epnkx2,id_ncc6epnkx2.wav,1.914,stop,id_ncc6epnkx2.wav
id_zbthpx2doe,id_zbthpx2doe.wav,1.578,up,id_zbthpx2doe.wav
id_7rts43333s,id_7rts43333s.wav,1.914,stop,id_7rts43333s.wav
id_wrvzkh5wkn,id_wrvzkh5wkn.wav,2.112,stop,id_wrvzkh5wkn.wav
id_b4825vurx2,id_b4825vurx2.wav,2.134,stop,id_b4825vurx2.wav
id_lm6yqzcaq6,id_lm6yqzcaq6.wav,2.074,no,
id_45il76nbab,id_45il76nbab.wav,2.133,yes,
id_1asc6s73j1,id_1asc6s73j1.wav,2.074,go,id_1asc6s73j1.wav
id_rbnusolqld,id_rbnusolqld.wav,2.998,left,id_rbnusolqld.wav
id_5d86i6vui8,id_5d86i6vui8.wav,2.069,no,id_5d86i6vui8.wav
id_e19760odc5,id_e19760odc5.wav,1.494,no,id_e19760odc5.wav
id_j933rt0k96,id_j933rt0k96.wav,2.378,yes,id_j933rt0k96.wav
id_1ja1m4ydme,id_1ja1m4ydme.wav,2.274,down,
id_jle7ywptv8,id_jle7ywptv8.wav,1.792,right,
id_gilcg9061k,id_gilcg9061k.wav,1.674,yes,id_gilcg9061k.wav
id_fqzp0bu9jz,id_fqzp0bu9jz.wav,2.0935,down,id_fqzp0bu9jz.wav
id_828ddg04be,id_828ddg04be.wav,1.654,right,
id_wtxuz16ksn,id_wtxuz16ksn.wav,2.176,down,
id_sv7k4yz628,id_sv7k4yz628.wav,2.069,no,id_sv7k4yz628.wav
id_hks8u7ao0k,id_hks8u7ao0k.wav,1.914,stop,id_hks8u7ao0k.wav
id_w9vobpzkrr,id_w9vobpzkrr.wav,2.074,no,id_w9vobpzkrr.wav
id_9efwlsc22r,id_9efwlsc22r.wav,1.578,yes,id_9efwlsc22r.wav
id_p7b1u6c76l,id_p7b1u6c76l.wav,2.178,right,id_p7b1u6c76l.wav
id_nosuptseb5,id_nosuptseb5.wav,1.238,right,id_nosuptseb5.wav
id_xdp2u2jq20,id_xdp2u2jq20.wav,1.574,left,id_xdp2u2jq20.wav
id_abphsli4j2,id_abphsli4j2.wav,1.834,up,id_abphsli4j2.wav
id_6k4pbp2hks,id_6k4pbp2hks.wav,2.074,no,
id_q70e2ckpok,id_q70e2ckpok.wav,1.984,up,id_q70e2ckpok.wav
id_0wzawmw6vl,id_0wzawmw6vl.wav,1.078,no,id_0wzawmw6vl.wav
id_mcrvwfv9vg,id_mcrvwfv9vg.wav,1.278,go,
id_ilawgrtw5v,id_ilawgrtw5v.wav,1.278,go,id_ilawgrtw5v.wav
id_an7ekjs3br,id_an7ekjs3br.wav,2.118,go,id_an7ekjs3br.wav
id_l7efga695z,id_l7efga695z.wav,1.4935,no,id_l7efga695z.wav
id_h65z4d76h6,id_h65z4d76h6.wav,1.554,up,id_h65z4d76h6.wav
id_3fll8urqxa,id_3fll8urqxa.wav,1.6,go,id_3fll8urqxa.wav
id_wfftswn1w7,id_wfftswn1w7.wav,2.069,no,id_wfftswn1w7.wav
id_im54khd08d,id_im54khd08d.wav,1.478,down,id_im54khd08d.wav
id_wwa2gqisk3,id_wwa2gqisk3.wav,2.134,stop,id_wwa2gqisk3.wav
id_vxxid0hw1c,id_vxxid0hw1c.wav,1.578,yes,id_vxxid0hw1c.wav
id_xqa9zo5xaf,id_xqa9zo5xaf.wav,2.854,stop,id_xqa9zo5xaf.wav
id_e5pj3gqhd5,id_e5pj3gqhd5.wav,1.138,stop,id_e5pj3gqhd5.wav
id_kyroq3kbqg,id_kyroq3kbqg.wav,1.477833333333333,down,id_kyroq3kbqg.wav
id_du2nawyjs9,id_du2nawyjs9.wav,1.578,yes,
id_q7zwiq5nk4,id_q7zwiq5nk4.wav,2.133,stop,
id_tszz0euzvx,id_tszz0euzvx.wav,1.238,right,id_tszz0euzvx.wav
id_9kbeaa5ktw,id_9kbeaa5ktw.wav,2.112,stop,id_9kbeaa5ktw.wav
id_otgn6ngtue,id_otgn6ngtue.wav,1.834,up,id_otgn6ngtue.wav
id_4894gouslo,id_4894gouslo.wav,1.078,no,id_4894gouslo.wav
id_hpmelhgh9p,id_hpmelhgh9p.wav,1.478,down,id_hpmelhgh9p.wav
id_7cszzvblvw,id_7cszzvblvw.wav,1.634,down,
id_yzaw2rmer4,id_yzaw2rmer4.wav,2.998,left,id_yzaw2rmer4.wav
id_9ed98bh6jd,id_9ed98bh6jd.wav,1.6,go,
id_odvoym0m9o,id_odvoym0m9o.wav,1.338,left,id_odvoym0m9o.wav
id_b49f61ghvk,id_b49f61ghvk.wav,1.664,yes,id_b49f61ghvk.wav
id_0u1v69dwjv,id_0u1v69dwjv.wav,2.112,stop,id_0u1v69dwjv.wav
id_sggdyl6jfq,id_sggdyl6jfq.wav,2.133,yes,id_sggdyl6jfq.wav
id_sezt4tn3v5,id_sezt4tn3v5.wav,1.554,up,id_sezt4tn3v5.wav
id_h3gung2t1n,id_h3gung2t1n.wav,2.998,left,id_h3gung2t1n.wav
id_pfn6fn6il6,id_pfn6fn6il6.wav,2.854,stop,id_pfn6fn6il6.wav
id_jzum65jj0c,id_jzum65jj0c.wav,1.834,up,id_jzum65jj0c.wav
id_9qnfu6rd0l,id_9qnfu6rd0l.wav,2.134,stop,id_9qnfu6rd0l.wav
id_3bogft8khz,id_3bogft8khz.wav,2.074,no,id_3bogft8khz.wav
id_rdwpgje12g,id_rdwpgje12g.wav,1.354,yes,id_rdwpgje12g.wav
id_0mzj4a23cf,id_0mzj4a23cf.wav,1.338,left,id_0mzj4a23cf.wav
id_pzpkbjns2k,id_pzpkbjns2k.wav,1.984,up,id_pzpkbjns2k.wav
id_e8exij8xt0,id_e8exij8xt0.wav,2.998,left,id_e8exij8xt0.wav
id_iki48i033n,id_iki48i033n.wav,2.134,stop,id_iki48i033n.wav
id_kpnputtul2,id_kpnputtul2.wav,2.027,down,id_kpnputtul2.wav
id_tbw9xhtqrx,id_tbw9xhtqrx.wav,1.38,go,id_tbw9xhtqrx.wav
id_nbx3qgd9jp,id_nbx3qgd9jp.wav,1.298,no,id_nbx3qgd9jp.wav
id_vospk6b6qj,id_vospk6b6qj.wav,2.112,stop,id_vospk6b6qj.wav
id_8z6fup01s8,id_8z6fup01s8.wav,1.138,stop,id_8z6fup01s8.wav
id_cw4hg3lg6e,id_cw4hg3lg6e.wav,2.274,down,id_cw4hg3lg6e.wav
id_t3flrn4mal,id_t3flrn4mal.wav,1.6,go,id_t3flrn4mal.wav
id_j113nlm6h2,id_j113nlm6h2.wav,2.347,up,id_j113nlm6h2.wav
id_tbrrt121e4,id_tbrrt121e4.wav,1.298,no,id_tbrrt121e4.wav
id_jpgtmi0i5i,id_jpgtmi0i5i.wav,1.578,yes,id_jpgtmi0i5i.wav
id_ifj3uhso18,id_ifj3uhso18.wav,1.984,left,id_ifj3uhso18.wav
id_btij0kcds7,id_btij0kcds7.wav,1.934,right,id_btij0kcds7.wav
id_zokp0tk3zc,id_zokp0tk3zc.wav,1.674,yes,id_zokp0tk3zc.wav
id_oqqs2t25ox,id_oqqs2t25ox.wav,1.354,yes,id_oqqs2t25ox.wav
id_aen4r7gg27,id_aen4r7gg27.wav,1.38,go,id_aen4r7gg27.wav
id_5j9d21uj4a,id_5j9d21uj4a.wav,1.354,yes,id_5j9d21uj4a.wav
id_tqp0qk5xow,id_tqp0qk5xow.wav,2.069,no,id_tqp0qk5xow.wav
id_43wjxrh4qv,id_43wjxrh4qv.wav,1.554,up,id_43wjxrh4qv.wav
id_z12286q3ye,id_z12286q3ye.wav,2.133,yes,id_z12286q3ye.wav
id_rm35mgl3st,id_rm35mgl3st.wav,1.974,left,id_rm35mgl3st.wav
id_3rcqk9v7rx,id_3rcqk9v7rx.wav,2.274,go,id_3rcqk9v7rx.wav
id_osrw3phhyu,id_osrw3phhyu.wav,2.176,down,id_osrw3phhyu.wav
id_3r7hydjx7w,id_3r7hydjx7w.wav,2.274,go,id_3r7hydjx7w.wav
id_xyh65f5gvo,id_xyh65f5gvo.wav,1.974,left,id_xyh65f5gvo.wav
id_13cs17xuep,id_13cs17xuep.wav,2.177833333333333,right,id_13cs17xuep.wav
id_rguec2c0rn,id_rguec2c0rn.wav,1.078,up,id_rguec2c0rn.wav
id_ssevljky9v,id_ssevljky9v.wav,2.0735,go,id_ssevljky9v.wav
id_u4hdqs5tcm,id_u4hdqs5tcm.wav,1.578,yes,id_u4hdqs5tcm.wav
id_8tz4axbh9q,id_8tz4axbh9q.wav,1.984,left,id_8tz4axbh9q.wav
id_20po5xfk5j,id_20po5xfk5j.wav,1.338,left,id_20po5xfk5j.wav
id_wbj5jet0pr,id_wbj5jet0pr.wav,1.358,down,id_wbj5jet0pr.wav
id_cilkmkjskh,id_cilkmkjskh.wav,1.578,up,id_cilkmkjskh.wav
id_2fb0br7awj,id_2fb0br7awj.wav,1.494,no,id_2fb0br7awj.wav
id_8o9t95l1ei,id_8o9t95l1ei.wav,2.274,down,id_8o9t95l1ei.wav
id_cir0j5tylp,id_cir0j5tylp.wav,2.178,right,id_cir0j5tylp.wav
id_qss0dk9kww,id_qss0dk9kww.wav,1.974,left,id_qss0dk9kww.wav
id_0lkocmr4oi,id_0lkocmr4oi.wav,1.834,up,id_0lkocmr4oi.wav
id_vvgz8slkck,id_vvgz8slkck.wav,1.914,stop,id_vvgz8slkck.wav
id_d0nkslsml0,id_d0nkslsml0.wav,1.138,stop,id_d0nkslsml0.wav
id_o6gxmjqfi9,id_o6gxmjqfi9.wav,1.634,down,id_o6gxmjqfi9.wav
id_e82jd37g7y,id_e82jd37g7y.wav,1.899,left,id_e82jd37g7y.wav
id_9keyhf1811,id_9keyhf1811.wav,2.9978333333333333,left,id_9keyhf1811.wav
id_01lrpq1t47,id_01lrpq1t47.wav,2.069,no,
id_9kteoa3x2w,id_9kteoa3x2w.wav,1.899,left,id_9kteoa3x2w.wav
id_ekt3lk5znx,id_ekt3lk5znx.wav,1.354,yes,id_ekt3lk5znx.wav
id_03h60puq5h,id_03h60puq5h.wav,2.112,stop,id_03h60puq5h.wav
id_vsq4dm35vp,id_vsq4dm35vp.wav,2.854,stop,id_vsq4dm35vp.wav
id_7lhi4laz4x,id_7lhi4laz4x.wav,1.354,yes,id_7lhi4laz4x.wav
id_r2tksxl26h,id_r2tksxl26h.wav,1.554,up,id_r2tksxl26h.wav
id_iuzrykgq66,id_iuzrykgq66.wav,2.133,stop,id_iuzrykgq66.wav
id_bbks6fhmk0,id_bbks6fhmk0.wav,1.792,right,id_bbks6fhmk0.wav
id_2am3kjdu2t,id_2am3kjdu2t.wav,2.274,go,id_2am3kjdu2t.wav
id_qde237oykk,id_qde237oykk.wav,1.078,no,id_qde237oykk.wav
id_vlvff6h874,id_vlvff6h874.wav,1.494,no,id_vlvff6h874.wav
id_bgi327fg5n,id_bgi327fg5n.wav,2.998,left,id_bgi327fg5n.wav
id_zpykkk40h4,id_zpykkk40h4.wav,1.494,no,id_zpykkk40h4.wav
id_dbjd1zzfg3,id_dbjd1zzfg3.wav,2.118,go,id_dbjd1zzfg3.wav
id_r2ub3odbbv,id_r2ub3odbbv.wav,2.178,right,id_r2ub3odbbv.wav
id_rz22ohnio4,id_rz22ohnio4.wav,1.078,no,id_rz22ohnio4.wav
id_g4z7j9185f,id_g4z7j9185f.wav,1.792,right,id_g4z7j9185f.wav
id_plstxhfqjq,id_plstxhfqjq.wav,1.792,right,id_plstxhfqjq.wav
id_vo3i6dzvx5,id_vo3i6dzvx5.wav,1.984,left,id_vo3i6dzvx5.wav
id_0ow020vw7d,id_0ow020vw7d.wav,2.378,yes,id_0ow020vw7d.wav
id_sc2rdfm709,id_sc2rdfm709.wav,2.854,stop,id_sc2rdfm709.wav
id_l1p3of624s,id_l1p3of624s.wav,1.38,go,id_l1p3of624s.wav
id_ntziw73ozx,id_ntziw73ozx.wav,2.274,go,
id_93yq0ymxfa,id_93yq0ymxfa.wav,1.934,right,id_93yq0ymxfa.wav
id_xmoxzz8t1y,id_xmoxzz8t1y.wav,1.554,up,id_xmoxzz8t1y.wav
id_zxakc25m0i,id_zxakc25m0i.wav,2.133,yes,id_zxakc25m0i.wav
id_8a6n1aedhz,id_8a6n1aedhz.wav,1.578,up,
id_a0ejkacu34,id_a0ejkacu34.wav,2.274,down,id_a0ejkacu34.wav
id_4mna2insb5,id_4mna2insb5.wav,1.278,go,id_4mna2insb5.wav
id_d6245nrwir,id_d6245nrwir.wav,2.027,down,id_d6245nrwir.wav
id_6b0u5o0l05,id_6b0u5o0l05.wav,2.274,down,id_6b0u5o0l05.wav
id_540jat9q14,id_540jat9q14.wav,1.574,left,id_540jat9q14.wav
id_h4aqatw8d2,id_h4aqatw8d2.wav,1.934,right,id_h4aqatw8d2.wav
id_3fuhw0g77i,id_3fuhw0g77i.wav,1.674,yes,id_3fuhw0g77i.wav
id_6m459m59vr,id_6m459m59vr.wav,1.338,left,id_6m459m59vr.wav
id_kjwtqhgkyu,id_kjwtqhgkyu.wav,1.674,yes,id_kjwtqhgkyu.wav
id_9j8cw53i03,id_9j8cw53i03.wav,1.974,left,id_9j8cw53i03.wav
id_ecn5hemxxo,id_ecn5hemxxo.wav,1.899,left,
id_1genyy7f5b,id_1genyy7f5b.wav,1.634,down,id_1genyy7f5b.wav
id_q7x48yr5ar,id_q7x48yr5ar.wav,2.074,go,id_q7x48yr5ar.wav
id_3vk2ff07o3,id_3vk2ff07o3.wav,1.664,yes,id_3vk2ff07o3.wav
id_sf61y1cguv,id_sf61y1cguv.wav,1.664,yes,id_sf61y1cguv.wav
id_bw0nu9l168,id_bw0nu9l168.wav,1.554,up,id_bw0nu9l168.wav
id_l053dipicp,id_l053dipicp.wav,2.176,down,id_l053dipicp.wav
id_tknh78e0p3,id_tknh78e0p3.wav,2.133,stop,id_tknh78e0p3.wav
id_xwb4znkg8q,id_xwb4znkg8q.wav,1.354,yes,id_xwb4znkg8q.wav
id_fxwin8pfw0,id_fxwin8pfw0.wav,1.674,yes,id_fxwin8pfw0.wav
id_ghgl0vur2v,id_ghgl0vur2v.wav,1.654,right,id_ghgl0vur2v.wav
id_d86at1ftu7,id_d86at1ftu7.wav,2.178,right,id_d86at1ftu7.wav
id_wdfkrhd254,id_wdfkrhd254.wav,2.027,down,id_wdfkrhd254.wav
id_fg9wp36pxv,id_fg9wp36pxv.wav,1.358,down,
id_sjusb2lmxg,id_sjusb2lmxg.wav,2.133,yes,id_sjusb2lmxg.wav
id_7eedx4fgf5,id_7eedx4fgf5.wav,2.261,right,id_7eedx4fgf5.wav
id_6kppb88rqk,id_6kppb88rqk.wav,2.074,go,id_6kppb88rqk.wav
id_m1808or9o1,id_m1808or9o1.wav,2.178,right,id_m1808or9o1.wav
id_r3lep96956,id_r3lep96956.wav,1.664,no,id_r3lep96956.wav
id_g9a8takcix,id_g9a8takcix.wav,1.984,left,id_g9a8takcix.wav
id_w3edrt86yl,id_w3edrt86yl.wav,1.5535,up,id_w3edrt86yl.wav
id_cprzj6vr7l,id_cprzj6vr7l.wav,1.138,stop,id_cprzj6vr7l.wav
id_0pw2ismy4b,id_0pw2ismy4b.wav,1.578,yes,id_0pw2ismy4b.wav
id_enikqqhji0,id_enikqqhji0.wav,1.298,no,id_enikqqhji0.wav
id_tox5ab6296,id_tox5ab6296.wav,1.38,go,id_tox5ab6296.wav
id_f6o2jq5bsv,id_f6o2jq5bsv.wav,1.354,yes,id_f6o2jq5bsv.wav
id_qmi8lxl8uo,id_qmi8lxl8uo.wav,1.834,up,id_qmi8lxl8uo.wav
id_3kkkp73v9n,id_3kkkp73v9n.wav,1.984,up,id_3kkkp73v9n.wav
id_cjz2f478uv,id_cjz2f478uv.wav,1.494,no,id_cjz2f478uv.wav
id_idqgzhle86,id_idqgzhle86.wav,1.354,yes,id_idqgzhle86.wav
id_uj3jc40bq8,id_uj3jc40bq8.wav,1.138,stop,id_uj3jc40bq8.wav
id_886p1nhner,id_886p1nhner.wav,2.118,go,id_886p1nhner.wav
id_9y7lzihcwr,id_9y7lzihcwr.wav,1.792,right,id_9y7lzihcwr.wav
id_nwpocxnjlv,id_nwpocxnjlv.wav,1.494,no,id_nwpocxnjlv.wav
id_yf6eymf2w9,id_yf6eymf2w9.wav,2.998,left,id_yf6eymf2w9.wav
id_anb4vv8qze,id_anb4vv8qze.wav,2.274,go,id_anb4vv8qze.wav
id_u9ze3nwuns,id_u9ze3nwuns.wav,1.974,left,
id_y6gpzotdu0,id_y6gpzotdu0.wav,1.278,go,
id_j3poewx3b1,id_j3poewx3b1.wav,2.998,left,id_j3poewx3b1.wav
id_u0jqiwik1a,id_u0jqiwik1a.wav,2.112,stop,id_u0jqiwik1a.wav
id_32o2od4y3r,id_32o2od4y3r.wav,1.6,go,id_32o2od4y3r.wav
id_z668pmwpqq,id_z668pmwpqq.wav,2.133,stop,id_z668pmwpqq.wav
id_5vrrhrvskj,id_5vrrhrvskj.wav,1.984,up,id_5vrrhrvskj.wav
id_0c9kuucsso,id_0c9kuucsso.wav,2.378,yes,id_0c9kuucsso.wav
id_qpqhj4ip3l,id_qpqhj4ip3l.wav,2.274,go,id_qpqhj4ip3l.wav
id_zoxp2cdw12,id_zoxp2cdw12.wav,1.38,go,id_zoxp2cdw12.wav
id_00p1djp5la,id_00p1djp5la.wav,2.118,go,id_00p1djp5la.wav
id_hrh0m2s0sd,id_hrh0m2s0sd.wav,1.38,go,id_hrh0m2s0sd.wav
id_o87pzhv0si,id_o87pzhv0si.wav,1.984,left,
id_l9djbcp3se,id_l9djbcp3se.wav,2.667,go,id_l9djbcp3se.wav
id_9sqc9nvxyu,id_9sqc9nvxyu.wav,1.238,right,id_9sqc9nvxyu.wav
id_eql2rfor3r,id_eql2rfor3r.wav,1.792,right,id_eql2rfor3r.wav
id_vqzf7en7mp,id_vqzf7en7mp.wav,1.354,yes,id_vqzf7en7mp.wav
id_tgkle045s7,id_tgkle045s7.wav,2.854,stop,
id_0q58keb37s,id_0q58keb37s.wav,2.261,right,id_0q58keb37s.wav
id_gsl4dli5yx,id_gsl4dli5yx.wav,1.338,left,id_gsl4dli5yx.wav
id_t34yb40p7h,id_t34yb40p7h.wav,1.664,yes,id_t34yb40p7h.wav
id_mexlo4oeu2,id_mexlo4oeu2.wav,2.112,stop,id_mexlo4oeu2.wav
id_4uu6rf0xn0,id_4uu6rf0xn0.wav,1.664,yes,id_4uu6rf0xn0.wav
id_6szmolh8a5,id_6szmolh8a5.wav,1.298,no,id_6szmolh8a5.wav
id_20ev468ghd,id_20ev468ghd.wav,1.358,down,
id_c5agafoj1s,id_c5agafoj1s.wav,2.069,no,id_c5agafoj1s.wav
id_dzahnl5n8k,id_dzahnl5n8k.wav,1.298,no,id_dzahnl5n8k.wav
id_3csebze8w8,id_3csebze8w8.wav,1.8335,up,id_3csebze8w8.wav
id_dnzhi19vv3,id_dnzhi19vv3.wav,1.664,yes,id_dnzhi19vv3.wav
id_yvanztaxnh,id_yvanztaxnh.wav,2.178,right,id_yvanztaxnh.wav
id_kh3yiunh4d,id_kh3yiunh4d.wav,1.634,down,
id_0w2pr73eq5,id_0w2pr73eq5.wav,1.934,right,id_0w2pr73eq5.wav
id_5d292jawzp,id_5d292jawzp.wav,1.38,go,id_5d292jawzp.wav
id_qcr2ki65oi,id_qcr2ki65oi.wav,1.574,left,id_qcr2ki65oi.wav
id_rmdxj16byd,id_rmdxj16byd.wav,1.278,go,id_rmdxj16byd.wav
id_4hr6p4a2a5,id_4hr6p4a2a5.wav,1.494,no,
id_48fehmchpd,id_48fehmchpd.wav,2.134,stop,id_48fehmchpd.wav
id_8fi4lcn9a8,id_8fi4lcn9a8.wav,1.338,left,id_8fi4lcn9a8.wav
id_vo4vdv9ico,id_vo4vdv9ico.wav,1.354,yes,id_vo4vdv9ico.wav
id_4rk1csgfca,id_4rk1csgfca.wav,1.078,up,id_4rk1csgfca.wav
id_7503mptklt,id_7503mptklt.wav,1.984,up,
id_woeaqge00s,id_woeaqge00s.wav,1.984,up,id_woeaqge00s.wav
id_p0pohkcknt,id_p0pohkcknt.wav,2.118,go,id_p0pohkcknt.wav
id_2mg4uy46s6,id_2mg4uy46s6.wav,1.664,yes,id_2mg4uy46s6.wav
id_gaxl7l6cfm,id_gaxl7l6cfm.wav,1.974,left,id_gaxl7l6cfm.wav
id_0uxp7h7mtm,id_0uxp7h7mtm.wav,2.133,yes,id_0uxp7h7mtm.wav
id_g2cetwhtai,id_g2cetwhtai.wav,2.027,down,id_g2cetwhtai.wav
id_8qy0m7unql,id_8qy0m7unql.wav,2.026666666666667,down,
id_jfjhd5dusw,id_jfjhd5dusw.wav,1.38,go,id_jfjhd5dusw.wav
id_dmzxhubb7h,id_dmzxhubb7h.wav,1.578,yes,id_dmzxhubb7h.wav
id_lgv2n1t262,id_lgv2n1t262.wav,1.984,up,id_lgv2n1t262.wav
id_2bdnlwzyf9,id_2bdnlwzyf9.wav,2.667,go,id_2bdnlwzyf9.wav
id_thckdwptsx,id_thckdwptsx.wav,2.274,down,
id_nc3hrocz13,id_nc3hrocz13.wav,1.38,go,
id_c2ny9zengh,id_c2ny9zengh.wav,1.664,no,id_c2ny9zengh.wav
id_uy21x7wsnm,id_uy21x7wsnm.wav,2.274,down,id_uy21x7wsnm.wav
id_98jcr3jzpl,id_98jcr3jzpl.wav,2.069,no,id_98jcr3jzpl.wav
id_lxc05cbwup,id_lxc05cbwup.wav,2.069,no,id_lxc05cbwup.wav
id_eylvmolpgp,id_eylvmolpgp.wav,2.134,stop,id_eylvmolpgp.wav
id_r5lixgt2k3,id_r5lixgt2k3.wav,1.934,right,id_r5lixgt2k3.wav
id_l6x1h2fhvo,id_l6x1h2fhvo.wav,1.278,go,id_l6x1h2fhvo.wav
id_au7jnf42ve,id_au7jnf42ve.wav,2.134,stop,id_au7jnf42ve.wav
id_9u2p3b85ej,id_9u2p3b85ej.wav,1.078,no,id_9u2p3b85ej.wav
id_6t0vqdpt6c,id_6t0vqdpt6c.wav,1.984,up,id_6t0vqdpt6c.wav
id_uhuudwvsuc,id_uhuudwvsuc.wav,2.347,up,id_uhuudwvsuc.wav
id_6l6ikjptzx,id_6l6ikjptzx.wav,2.854,stop,id_6l6ikjptzx.wav
id_0d0w93j4vy,id_0d0w93j4vy.wav,2.027,down,
id_30v6fc0wso,id_30v6fc0wso.wav,1.834,up,id_30v6fc0wso.wav
id_oazcdr1mwa,id_oazcdr1mwa.wav,1.338,left,id_oazcdr1mwa.wav
id_st8a1h9qzt,id_st8a1h9qzt.wav,1.278,go,id_st8a1h9qzt.wav
id_t4nqwenybd,id_t4nqwenybd.wav,2.176,down,
id_q4uyores4u,id_q4uyores4u.wav,1.578,up,id_q4uyores4u.wav
id_01b76fgvnx,id_01b76fgvnx.wav,2.118,go,id_01b76fgvnx.wav
id_f9057dvgl3,id_f9057dvgl3.wav,1.238,right,id_f9057dvgl3.wav
id_k0z2tca625,id_k0z2tca625.wav,1.298,no,id_k0z2tca625.wav
id_phojsat1fv,id_phojsat1fv.wav,2.074,no,id_phojsat1fv.wav
id_rh8jbic70p,id_rh8jbic70p.wav,2.178,right,id_rh8jbic70p.wav
id_pfggb2h5tt,id_pfggb2h5tt.wav,1.578,yes,id_pfggb2h5tt.wav
id_br5988wom5,id_br5988wom5.wav,1.278,go,id_br5988wom5.wav
id_nttk0vhbtp,id_nttk0vhbtp.wav,2.998,left,id_nttk0vhbtp.wav
id_4ajbke8qtn,id_4ajbke8qtn.wav,2.112,stop,id_4ajbke8qtn.wav
id_p1gtwx5mau,id_p1gtwx5mau.wav,1.664,yes,id_p1gtwx5mau.wav
id_vpkvy06e9o,id_vpkvy06e9o.wav,1.574,left,id_vpkvy06e9o.wav
id_p1tpu255x7,id_p1tpu255x7.wav,1.634,down,
id_vukj49ve6i,id_vukj49ve6i.wav,1.38,go,id_vukj49ve6i.wav
id_10q06xtmi0,id_10q06xtmi0.wav,2.378,yes,id_10q06xtmi0.wav
id_7zylmna3k9,id_7zylmna3k9.wav,2.274,down,
id_3gvgpeuqpd,id_3gvgpeuqpd.wav,1.078,up,
id_pov36r6zbu,id_pov36r6zbu.wav,1.984,left,id_pov36r6zbu.wav
id_2k5oxtxjoc,id_2k5oxtxjoc.wav,1.278,go,id_2k5oxtxjoc.wav
id_mvoely4vgw,id_mvoely4vgw.wav,1.664,no,id_mvoely4vgw.wav
id_hrwpg8pbpv,id_hrwpg8pbpv.wav,2.134,stop,id_hrwpg8pbpv.wav
id_k19gvzlqc2,id_k19gvzlqc2.wav,1.654,right,id_k19gvzlqc2.wav
id_qeuct5628o,id_qeuct5628o.wav,2.854,stop,id_qeuct5628o.wav
id_bpsuai7vxs,id_bpsuai7vxs.wav,2.998,left,id_bpsuai7vxs.wav
id_pls6sc1jrf,id_pls6sc1jrf.wav,2.134,stop,id_pls6sc1jrf.wav
id_yt2m8pulam,id_yt2m8pulam.wav,2.027,down,
id_hwzuwia25d,id_hwzuwia25d.wav,2.118,go,id_hwzuwia25d.wav
id_nnpi53t9lk,id_nnpi53t9lk.wav,1.078,no,id_nnpi53t9lk.wav
id_hn2ts5gl3r,id_hn2ts5gl3r.wav,1.298,no,id_hn2ts5gl3r.wav
id_tt2l06rec4,id_tt2l06rec4.wav,1.078,no,id_tt2l06rec4.wav
id_jm2yf8wdpu,id_jm2yf8wdpu.wav,2.133,stop,id_jm2yf8wdpu.wav
id_ivpima6o07,id_ivpima6o07.wav,2.069,no,id_ivpima6o07.wav
id_xsza64yy9h,id_xsza64yy9h.wav,2.112,stop,id_xsza64yy9h.wav
id_09z4tc01sq,id_09z4tc01sq.wav,2.854,stop,id_09z4tc01sq.wav
id_nj00drt750,id_nj00drt750.wav,2.667,go,id_nj00drt750.wav
id_4hasc97kk3,id_4hasc97kk3.wav,1.338,left,id_4hasc97kk3.wav
id_h2qdq903ni,id_h2qdq903ni.wav,1.298,no,id_h2qdq903ni.wav
id_n51hotl6j7,id_n51hotl6j7.wav,1.6,go,id_n51hotl6j7.wav
id_pugtxzrd6l,id_pugtxzrd6l.wav,1.278,go,id_pugtxzrd6l.wav
id_m0u0btnrpy,id_m0u0btnrpy.wav,1.674,yes,id_m0u0btnrpy.wav
id_qnhgzxxm3i,id_qnhgzxxm3i.wav,2.027,down,id_qnhgzxxm3i.wav
id_ddckyx4nhi,id_ddckyx4nhi.wav,2.274,go,id_ddckyx4nhi.wav
id_ybzfiwje05,id_ybzfiwje05.wav,1.664,yes,id_ybzfiwje05.wav
id_m7vv1qy6r0,id_m7vv1qy6r0.wav,1.574,left,id_m7vv1qy6r0.wav
id_q279gh1oni,id_q279gh1oni.wav,1.934,right,id_q279gh1oni.wav
id_jsy2domvvx,id_jsy2domvvx.wav,1.934,right,id_jsy2domvvx.wav
id_t3e8ba53pj,id_t3e8ba53pj.wav,2.854,stop,id_t3e8ba53pj.wav
id_0dbzeiyz5v,id_0dbzeiyz5v.wav,1.654,right,id_0dbzeiyz5v.wav
id_usk4sw992u,id_usk4sw992u.wav,1.298,no,id_usk4sw992u.wav
id_5vuitixak2,id_5vuitixak2.wav,1.914,stop,id_5vuitixak2.wav
id_2lbyn07elj,id_2lbyn07elj.wav,1.974,left,id_2lbyn07elj.wav
id_p5mjba0w6v,id_p5mjba0w6v.wav,2.112,stop,id_p5mjba0w6v.wav
id_ctfafsy3la,id_ctfafsy3la.wav,1.278,go,id_ctfafsy3la.wav
id_z5lpxz3yjx,id_z5lpxz3yjx.wav,1.574,left,id_z5lpxz3yjx.wav
id_s9rl2vnlbg,id_s9rl2vnlbg.wav,2.274,down,
id_49qxfirsi0,id_49qxfirsi0.wav,2.134,stop,id_49qxfirsi0.wav
